Name,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV18194,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Cephalotrichum,
ASV18195,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Akanthomyces,muscarius
ASV18196,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,cucumerina
ASV18197,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Pyrenophora,tritici-repentis
ASV18198,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,
ASV18199,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,sumatraense
ASV18200,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,
ASV18201,Fungi,Ascomycota,Dothideomycetes,Venturiales,,,
ASV18202,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,,
ASV18203,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18204,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,orientalis
ASV18205,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
ASV18206,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudogymnoascus,roseus
ASV18207,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Gamszarea,microspora
ASV18208,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,verticillata
ASV18209,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malasseziaceae_gen_Incertae_sedis,
ASV18210,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,,
ASV18211,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,
ASV18212,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18213,Fungi,Ascomycota,Ascomycota_cls_Incertae_sedis,Ascomycota_ord_Incertae_sedis,Ascomycota_fam_Incertae_sedis,Ascomycota_gen_Incertae_sedis,
ASV18214,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,klebahnii
ASV18215,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
ASV18216,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,alcalophila
ASV18217,Fungi,Rozellomycota,Rozellomycotina_cls_Incertae_sedis,GS11,GS11_fam_Incertae_sedis,GS11_gen_Incertae_sedis,
ASV18218,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,equiseti
ASV18219,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,furfuraceus
ASV18220,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Issatchenkia,orientalis
ASV18221,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,ruber
ASV18222,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Marquandomyces,marquandii
ASV18223,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,
ASV18224,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,hostae
ASV18225,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Paraboeremia,selaginellae
ASV18226,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,
ASV18227,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,fumigatus
ASV18228,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18229,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,,
ASV18230,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
ASV18231,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Pichiaceae,Pichia,fermentans
ASV18232,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,hostae
ASV18233,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,aerugineum
ASV18234,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18235,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,tricorpus
ASV18236,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Debaryomyces,
ASV18237,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Geomyces,
ASV18238,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymellaceae,Didymella,
ASV18239,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,oligosperma
ASV18240,Fungi,Ascomycota,Leotiomycetes,Thelebolales,Pseudeurotiaceae,Pseudeurotium,ovale
ASV18241,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Kazachstania,pintolopesii
ASV18242,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,verticillata
ASV18243,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Collarina,
ASV18244,Fungi,Ascomycota,Sordariomycetes,Atractosporales,Conlariaceae,Conlarium,sacchari
ASV18245,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,tricorpus
ASV18246,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Apiospora,guiyangensis
ASV18247,Fungi,Ascomycota,Dothideomycetes,Venturiales,Venturiales_fam_Incertae_sedis,Venturiales_gen_Incertae_sedis,
ASV18248,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Melanommataceae,Pleotrichocladium,opacum
ASV18249,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,dubliniensis
ASV18250,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Podila,minutissima
ASV18251,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Aaosphaeria,arxii
ASV18252,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomidium,leptoderma
ASV18253,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,tenuissimum
ASV18254,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,tropicalis
ASV18255,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,klebahnii
ASV18256,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Curvularia,fallax
ASV18257,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Collariella,
ASV18258,Fungi,Ascomycota,Sordariomycetes,Sordariales,Podosporaceae,,
ASV18259,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,
ASV18260,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18261,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,olida
ASV18262,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,
ASV18263,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetales_fam_Incertae_sedis,Candida,intermedia
ASV18264,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Verticillium,tricorpus
ASV18265,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,restricta
ASV18266,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,uvarum
ASV18267,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,
ASV18268,Fungi,Ascomycota,Leotiomycetes,Helotiales,Myxotrichaceae,Oidiodendron,
ASV18269,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,
ASV18270,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycodaceae,Hanseniaspora,uvarum
ASV18271,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,gemmifera
ASV18272,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,
ASV18273,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,tricinctum
ASV18274,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusicolla,acetilerea
ASV18275,Fungi,Ascomycota,Dothideomycetes,Dothideales,Saccotheciaceae,Aureobasidium,
ASV18276,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,penicillioides
ASV18277,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
ASV18278,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascaceae,Microascus,senegalensis
ASV18279,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,Sporidiobolaceae,Rhodotorula,mucilaginosa
ASV18280,Fungi,Ascomycota,Dothideomycetes,Dothideomycetes_ord_Incertae_sedis,Eremomycetaceae,Arthrographis,kalrae
ASV18281,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,spirale
ASV18282,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,niemeijerarum
ASV18283,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,carnescens
ASV18284,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Saccharomyces,
ASV18285,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae,Nakaseomyces,
ASV18286,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporales_fam_Incertae_sedis,Aaosphaeria,arxii
